HospCode,Code,Description,Code_Type,Gross Charge,Discounted Cash Price,Minimum Negotiated Charge,Maximum Negotiated Charge,1199-Commercial,Aetna-Commercial,Aetna-Medicare Advantage,Cigna-Commercial,EMBLEMHEALTH/GHI-Commercial,EMBLEMHEALTH/HIP-CHP,EMBLEMHEALTH/HIP-Commercial,EMBLEMHEALTH/HIP-Medicaid,EMBLEMHEALTH/HIP-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-HMO/POS,EMPIRE HEALTHCHOICE ASSURANCE-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-PPO,FIDELIS CARE NEW YORK-Medicaid,FIDELIS CARE NEW YORK-Medicare Advantage,HEALTHFIRST-Medicaid,HEALTHFIRST-Medicare Advantage,HEALTHPLUS-CHP,HEALTHPLUS-Essential,HEALTHPLUS-Medicaid,HEALTHPLUS-Medicare Advantage,MEDICAID-Traditional Medicaid,MEDICARE-Traditional Medicare,OPTUM VA CCN-Commercial,OXFORD HEALTH INSURANCE-Commercial,TRICARE-Commercial,United Healthcare-Commercial,United Healthcare-Medicaid,United Healthcare-Medicare Advantage
3934,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,DRG,59389.76,59389.76,12444.12,26187.89,NA,13929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16632.29,NA,NA,NA,26187.89,NA,NA
3934,116,INTRAOCULAR PROCEDURES WITH COMPLICATION/COMORBITY,DRG,210990.75,210990.75,4721.82,22076.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15913.82,NA,NA,NA,NA,NA,NA
3934,117,INTRAOCULAR PROCEDURES WITHOUT COMPLICATION/COMORBITY,DRG,66162.06,66162.06,13043.5,13043.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13043.5,NA,NA,NA,NA,NA,NA
3934,121,ACUTE MAJOR EYE INFECTIONS WITH COMPLICATION/COMORBITY,DRG,119014.5,119014.5,13721.29,14657.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14048.59,NA,NA,NA,NA,NA,NA
3934,123,NEUROLOGICAL EYE DISORDERS,DRG,82672.87,82672.87,252.98,23813.62,23813.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7512.43,NA,17216.34,NA,7473.37,NA,6981.85
3934,124,OTHER DISORDERS OF THE EYE WITH COMORBITY,DRG,31096.67,31096.67,16074.87,16921.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16358.13,NA,NA,NA,NA,NA,NA
3934,125,OTHER DISORDERS OF THE EYE WITHOUT COMORBITY,DRG,40836,40836,1863.98,16914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15954.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700.59,NA,NA,NA,8502.99,NA,NA
3934,129,MAJOR HEAD & NECK PROCEDURES WITH COMPLICATION/COMORBITY OR MAJOR DEVICE,DRG,289301.48,289301.48,24194.22,55442.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24416.59,NA,55442.62,NA,NA,NA,NA
3934,130,MAJOR HEAD & NECK PROCEDURES WITHOUT COMPLICATION/COMORBITY,DRG,314798.84,314798.84,30370.81,30370.81,NA,NA,NA,NA,30370.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,131,CRANIAL/FACIAL PROCEDURES WITH COMPLICATION/COMORBITY,DRG,124672.78,124672.78,28820.11,28820.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28820.11,NA,NA,NA,NA,NA,NA
3934,132,CRANIAL/FACIAL PROCEDURES WITHOUT COMPLICATION/COMORBITY,DRG,83063.37,83063.37,3884.23,38463.92,NA,23830.04,NA,NA,NA,NA,26131.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13816.55,NA,NA,NA,NA,NA,NA
3934,133,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES WITH COMPLICATION/COMORBITY",DRG,80699.79,80699.79,5141.41,23150.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14145.94,NA,NA,NA,NA,NA,NA
3934,134,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES WITHOUT COMPLICATION/COMORBITY",DRG,58031.06,58031.06,13347.74,25906,15979.39,15939.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,24167.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347.74,NA,22628.71,NA,20600.62,NA,NA
3934,135,SINUS & MASTOID PROCEDURES WITH COMPLICATION/COMORBITY,DRG,76369.52,76369.52,19083.06,86495.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19083.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,86495.64,NA,NA,NA,44332.2,NA,NA
3934,137,MOUTH PROCEDURES WITH COMPLICATION/COMORBITY,DRG,72084.8,72084.8,291.41,66611.53,NA,291.41,NA,NA,NA,NA,11648.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25676.08,NA,NA,NA,NA,NA,NA
3934,138,MOUTH PROCEDURES WITHOUT COMPLICATION/COMORBITY,DRG,31944.82,31944.82,10423.41,18477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17571.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10425.03,NA,16291.8,NA,NA,NA,NA
3934,139,SALIVARY GLAND PROCEDURES,DRG,58421.11,58421.11,2737.29,14325.63,NA,NA,NA,NA,NA,NA,10638.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6782.56,NA,NA,NA,NA,NA,NA
3934,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,DRG,58969.63,58969.63,42334.45,42334.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42334.45,NA,NA,NA,NA,NA,NA
3934,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,DRG,34141.54,34141.54,24302.34,48377,NA,33146.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,48377,NA,NA,NA,NA,NA,NA,NA,NA,NA,24302.34,NA,NA,NA,42928.76,NA,NA
3934,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,DRG,63082.34,63082.34,18213.67,35257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35257,NA,NA,NA,NA,NA,NA,NA,NA,NA,18213.67,NA,NA,NA,NA,NA,NA
3934,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",DRG,43703.59,43703.59,19654.74,38362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32368.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,19654.74,NA,NA,NA,NA,NA,NA
3934,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",DRG,130882.19,130882.19,2707.62,26594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26594,NA,NA,NA,NA,NA,NA,NA,NA,NA,8449,NA,NA,NA,NA,NA,NA
3934,146,"EAR, NOSE, MOUTH & THROAT MALIGNANCY WITH COMORBITY",DRG,261168.75,261168.75,4712.88,22528.74,NA,17996.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14779.61,NA,NA,NA,NA,NA,NA
3934,147,"EAR, NOSE, MOUTH & THROAT MALIGNANCY WITH COMPLICATION",DRG,90267.09,90267.09,3148.12,3148.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3148.12,NA,NA,NA,NA,NA,NA
3934,149,DYSEQUILIBRIUM,DRG,37750.34,37750.34,6463.8,14134,NA,9648.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,14134,NA,NA,NA,NA,NA,NA,NA,NA,NA,9331.07,NA,NA,NA,6463.8,NA,NA
3934,150,EPISTAXIS WITH COMORBITY,DRG,84015.29,84015.29,2955.73,29031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12398.27,29031,NA,NA,NA,NA,NA,NA,NA,NA,NA,9140.09,NA,NA,NA,27069.21,NA,NA
3934,151,EPISTAXIS WITHOUT COMORBITY,DRG,49994.34,49994.34,469.67,9790.47,NA,4807.65,NA,NA,NA,NA,6329.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7915.76,NA,NA,NA,NA,NA,NA
3934,152,OTITIS MEDIA & URI WITH COMORBITY,DRG,26871.51,26871.51,11569.71,20163,NA,NA,NA,NA,NA,NA,NA,NA,NA,15385.26,NA,20163,NA,NA,NA,NA,NA,NA,NA,NA,NA,11569.71,NA,NA,NA,18436.7,NA,NA
3934,153,OTITIS MEDIA & URI WITHOUT COMORBITY,DRG,50733.91,50733.91,125.91,20325.25,20325.25,9952.1,NA,NA,NA,NA,13298.5,NA,NA,NA,NA,14713.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,5019.27,NA,13533.25,NA,10517.15,NA,NA
3934,154,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES WITH COMORBITY",DRG,29758.57,29758.57,4130.03,45829.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33804,NA,NA,NA,NA,NA,NA,NA,NA,NA,21805.1,NA,NA,NA,NA,NA,16374.25
3934,155,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES WITH COMPLICATION",DRG,53144.79,53144.79,2202,13826.63,NA,12776.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,8461.31,NA,NA,NA,9452.45,NA,NA
3934,156,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES WITHOUT COMPLICATION/COMORBITY",DRG,30496.56,30496.56,1467.27,14411,NA,8900.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,14217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.27,NA,NA,NA,NA,NA,NA
3934,157,DENTAL & ORAL DISEASES WITH COMORBITY,DRG,95062.71,95062.71,17045.99,34459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33052.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,17045.99,NA,NA,NA,NA,NA,NA
3934,158,DENTAL & ORAL DISEASES WITH COMPLICATION,DRG,64877.19,64877.19,8446.42,19485,8446.42,12651.22,NA,14599.24,NA,NA,15836.16,NA,NA,NA,NA,19026.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10325.35,NA,NA,NA,NA,NA,NA
3934,159,DENTAL & ORAL DISEASES WITHOUT COMPLICATION/COMORBITY,DRG,48369.27,48369.27,7742.91,8521.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8132.37,NA,NA,NA,NA,NA,NA
3934,163,MAJOR CHEST PROCEDURES WITH COMORBITY,DRG,215188.92,215188.92,1272.51,136227.71,NA,39536.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,104424,NA,NA,NA,NA,NA,NA,NA,NA,NA,52092.4,NA,NA,NA,NA,NA,NA
3934,164,MAJOR CHEST PROCEDURES WITH COMPLICATION,DRG,103002.43,103002.43,5389.13,57838,NA,21762.9,NA,NA,NA,NA,18815.01,NA,NA,NA,NA,53001.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,20236.94,NA,35975.61,NA,51590.82,NA,NA
3934,165,MAJOR CHEST PROCEDURES WITHOUT COMPLICATION/COMORBITY,DRG,117867.17,117867.17,877.4,56952.6,NA,50067.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,37982.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,17343.03,NA,NA,NA,34161.03,NA,17704.92
3934,166,OTHER RESP SYSTEM O.R. PROCEDURES WITH COMORBITY,DRG,177370.23,177370.23,8459.32,67679,NA,31385.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,67679,NA,NA,NA,NA,NA,NA,NA,NA,NA,29801.87,NA,NA,NA,NA,NA,NA
3934,167,OTHER RESP SYSTEM O.R. PROCEDURES WITH COMPLICATION,DRG,145519.23,145519.23,3598.46,40804,NA,16088.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,33389.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,14316.25,NA,NA,NA,16674.84,NA,NA
3934,168,OTHER RESP SYSTEM O.R. PROCEDURES WITHOUT COMPLICATION/COMORBITY,DRG,43061.29,43061.29,11220.08,23847.43,NA,17849.68,11220.08,NA,NA,NA,23847.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15139.28,NA,NA,NA,11367.41,NA,NA
3934,175,PULMONARY EMBOLISM WITH COMORBITY OR ACUTE COR PULMONALE,DRG,99290.69,99290.69,164.33,53025.52,NA,21206.39,11241.56,NA,NA,NA,NA,NA,NA,NA,14145.67,28864.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,14888.67,NA,24923.85,NA,17874.4,NA,7532.44
3934,176,PULMONARY EMBOLISM WITHOUT COMORBITY,DRG,55985.78,55985.78,148.91,20342.39,11311.25,6921.93,NA,NA,NA,NA,13955.6,NA,NA,NA,8911.4,17878.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,8164.38,NA,16797.24,NA,8911.4,7524.92,8406.73
3934,177,RESPIRATORY INFECTIONS & INFLAMMATIONS WITH COMORBITY,DRG,82473.15,82473.15,21.7,135274.25,39598.92,81223.09,43986.58,32704.46,NA,NA,22915.35,NA,NA,36443.77,19999.16,37749.05,NA,NA,NA,18730.16,NA,19598.19,NA,NA,NA,21598.64,NA,39463.91,NA,45659.13,25697.15,75048.06
3934,178,RESPIRATORY INFECTIONS & INFLAMMATIONS WITH COMPLICATION,DRG,56436.18,56436.18,1614.4,54452.56,NA,11834.65,11834.65,NA,26110.13,NA,17811.29,NA,NA,24055,15763.38,25410.66,NA,NA,NA,NA,NA,NA,NA,13205.33,NA,12841.91,NA,22755.51,NA,15285.59,NA,NA
3934,179,RESPIRATORY INFECTIONS & INFLAMMATIONS WITHOUT COMPLICATION/COMORBITY,DRG,37242.27,37242.27,2332.36,25588.78,18834.16,11672.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,18516.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10155.67,NA,NA,NA,16864.05,NA,10053.38
3934,180,RESPIRATORY NEOPLASMS WITH COMORBITY,DRG,118659.06,118659.06,3877.46,43224.36,NA,23584.05,14566.39,NA,NA,NA,14605.84,NA,NA,NA,15686.89,36916.6,NA,NA,NA,NA,NA,NA,NA,15686.89,NA,17619.09,NA,34441.41,NA,31585.36,NA,15686.89
3934,181,RESPIRATORY NEOPLASMS WITH COMPLICATION,DRG,93877.08,93877.08,2501,27618.76,NA,15622.19,NA,19722.24,NA,NA,27618.76,NA,NA,NA,NA,24683,NA,NA,NA,NA,NA,NA,NA,NA,NA,10262.01,NA,NA,NA,NA,NA,NA
3934,183,MAJOR CHEST TRAUMA WITH COMORBITY,DRG,45618.14,45618.14,72.5,26584.56,NA,NA,NA,25661.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17924.19,NA,NA,NA,13328.53,NA,NA
3934,184,MAJOR CHEST TRAUMA WITH COMPLICATION,DRG,76910.51,76910.51,2319.16,24403.2,NA,8759.09,NA,NA,NA,NA,21587.37,NA,NA,NA,NA,21816,NA,NA,NA,NA,NA,NA,NA,NA,NA,10851.56,NA,NA,NA,18140.04,NA,NA
3934,185,MAJOR CHEST TRAUMA WITHOUT COMPLICATION/COMORBITY,DRG,49597.18,49597.18,1726.09,16953,NA,NA,8011.01,NA,NA,NA,NA,NA,NA,NA,NA,16953,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778.39,NA,NA,NA,NA,NA,NA
3934,186,PLEURAL EFFUSION WITH COMORBITY,DRG,80496.2,80496.2,3443.26,34227.88,NA,14627.7,NA,NA,NA,NA,NA,NA,NA,NA,14137.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9671.61,NA,NA,NA,NA,NA,NA
3934,187,PLEURAL EFFUSION WITH COMPLICATION,DRG,65360.33,65360.33,2303.09,22621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21716.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10105.84,NA,NA,NA,10069.7,NA,NA
3934,189,PULMONARY EDEMA & RESPIRATORY FAILURE,DRG,56629.51,56629.51,90.39,34606.97,17206.3,17328.58,10385.65,20317.11,NA,NA,10521.56,NA,NA,NA,11602.96,22518.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11895.28,NA,20904.48,NA,14331.74,NA,9913.25
3934,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH COMORBITY,DRG,66680.5,66680.5,2282.96,32916.31,32916.31,15585.12,9809.69,20441.37,NA,NA,17588.84,NA,NA,NA,10799.71,24570.5,NA,NA,NA,NA,NA,NA,NA,11188.41,NA,9568.74,NA,20136.03,NA,10799.71,NA,7801.06
3934,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH COMPLICATION,DRG,55981.79,55981.79,1970.41,19353,NA,NA,NA,NA,NA,NA,7906.05,NA,NA,NA,NA,19278.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,7362.63,NA,NA,NA,7735.9,NA,8882.72
3934,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT COMPLICATION/COMORBITY,DRG,82879.87,82879.87,7988.07,17006.18,NA,NA,NA,NA,NA,NA,17006.18,NA,NA,NA,NA,14458.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8263.65,NA,NA,NA,NA,NA,NA
3934,193,SIMPLE PNEUMONIA & PLEURISY WITH COMORBITY,DRG,74944.38,74944.38,270.05,52469.72,38368.8,18064.19,12908.11,NA,NA,NA,18216.37,NA,NA,26798,12286.81,27279.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,12119.31,NA,25606.69,NA,21694.27,NA,11255.17
3934,194,SIMPLE PNEUMONIA & PLEURISY WITH COMPLICATION,DRG,53626.16,53626.16,236.66,133425.06,27101.41,14030.1,8995.26,NA,NA,NA,16957.22,NA,NA,NA,8722.71,17948.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10381.72,NA,15843.05,NA,15769.99,NA,8967.78
3934,195,SIMPLE PNEUMONIA & PLEURISY WITHOUT COMPLICATION/COMORBITY,DRG,26462.88,26462.88,1672.71,14615,NA,7355.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13616.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7455.08,NA,12891.84,NA,12105.38,NA,NA
3934,196,INTERSTITIAL LUNG DISEASE WITH COMORBITY,DRG,50157.4,50157.4,3873.66,20555.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14228.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,17709.85,NA,NA,NA,15975.72,NA,NA
3934,197,INTERSTITIAL LUNG DISEASE WITH COMPLICATION,DRG,56210.12,56210.12,11386.8,12079.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11733.03,NA,NA,NA,NA,NA,NA
3934,199,PNEUMOTHORAX WITH COMORBITY,DRG,47523.37,47523.37,19462.69,786429.48,NA,25232.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,38440,NA,NA,NA,NA,NA,NA,NA,NA,NA,147978.82,NA,NA,NA,NA,NA,NA
3934,200,PNEUMOTHORAX WITH COMPLICATION,DRG,46189.99,46189.99,58.61,48124.67,NA,10410.42,NA,19039.67,NA,NA,26066.45,NA,NA,NA,NA,19370.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,12671.87,NA,NA,NA,10417.47,NA,NA
3934,201,PNEUMOTHORAX WITHOUT COMPLICATION/COMORBITY,DRG,45335.62,45335.62,1784.64,17383.99,NA,9901.56,NA,NA,NA,NA,17383.99,NA,NA,NA,NA,14744.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784.64,NA,NA,NA,NA,NA,7802.2
3934,202,BRONCHITIS & ASTHMA WITH COMPLICATION/COMORBITY,DRG,30992.31,30992.31,100.92,22729.51,22590.47,12443.97,8249.29,NA,NA,NA,22729.51,NA,NA,NA,NA,17323.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,9648.4,NA,NA,NA,8411.97,NA,6284.65
3934,203,BRONCHITIS & ASTHMA WITHOUT COMPLICATION/COMORBITY,DRG,20186.59,20186.59,7808.2,16054.5,NA,9163.7,NA,12419.22,NA,NA,16054.5,NA,NA,13424,NA,13469.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,8569.35,NA,12050.84,NA,12221.29,NA,NA
3934,204,RESPIRATORY SIGNS & SYMPTOMS,DRG,40596.18,40596.18,1768.26,17409,NA,NA,NA,NA,NA,NA,7250.8,NA,NA,NA,NA,16846,NA,NA,NA,NA,NA,NA,NA,NA,NA,8891.42,NA,NA,NA,NA,NA,7108.83
3934,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH COMORBITY,DRG,76231.56,76231.56,1136.01,44662.18,NA,13837.73,NA,NA,NA,NA,NA,NA,NA,NA,15828.57,28747.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,17375.29,NA,NA,NA,23386.25,NA,NA
3934,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT COMORBITY,DRG,64608.47,64608.47,2132.11,18694,NA,7718.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,17883.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,9073.91,NA,16007.91,NA,NA,NA,NA
3934,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,DRG,326843.77,326843.77,12776.99,431777.68,NA,79787.25,NA,431777.68,NA,NA,46846.25,NA,NA,115263,73544.38,129334,NA,NA,NA,NA,NA,NA,NA,NA,NA,70089.03,NA,25793.6,NA,150981.84,NA,NA
3934,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,DRG,169182.79,169182.79,5672.49,159011.41,NA,34409.37,NA,159011.41,NA,NA,49541.13,NA,NA,NA,35209.09,53201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,27505.77,NA,43860.96,NA,48296.94,NA,NA
3934,215,OTHER HEART ASSIST SYSTEM IMPLANT,DRG,359455.1,359455.1,24896,164536.18,NA,112932.04,104231.31,NA,NA,NA,104343.13,NA,NA,NA,90679.26,95247.59,NA,NA,NA,104231.31,NA,NA,NA,NA,NA,95724.43,NA,NA,NA,NA,NA,90679.26
3934,216,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC WITH CARD CATH WITH COMORBITY,DRG,519008.97,519008.97,20334,151102.59,NA,35786.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65882.26,NA,NA,NA,84885.31,NA,141495.41
3934,217,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC WITH CARD CATH WITH COMPLICATION,DRG,180170.93,180170.93,16254.38,90355.96,NA,90355.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,54204.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,16254.38,NA,NA,NA,NA,54145.65,NA
3934,219,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC WITHOUT CARD CATH WITH COMORBITY,DRG,257299.54,257299.54,16055.19,167982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157517.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,80633.97,NA,163605.05,NA,59136,NA,NA
3934,220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC WITHOUT CARD CATH WITH COMPLICATION,DRG,145595.3,145595.3,12048.49,102659,NA,44840.48,46563.39,NA,NA,NA,NA,NA,NA,NA,NA,102659,NA,NA,NA,NA,NA,NA,NA,NA,NA,46380.01,NA,92983.29,NA,67288.74,NA,NA
3934,221,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC WITHOUT CARD CATH WITHOUT COMPLICATION/COMORBITY,DRG,146888.24,146888.24,10157.29,82667.81,NA,38092.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33702.81,NA,NA,NA,81814.94,NA,NA
3934,222,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITH COMORBITY,DRG,193570.74,193570.74,1897.2,95555.28,NA,95555.28,68891.9,NA,NA,NA,NA,NA,NA,NA,68891.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53970.9,NA,NA,NA,NA,NA,NA
3934,223,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITH AMI/HF/SHOCK WITHOUT COMORBITY,DRG,122960.4,122960.4,13860.71,116144,NA,51306.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,116144,NA,NA,NA,NA,NA,NA,NA,NA,NA,13860.71,NA,NA,NA,NA,NA,NA
3934,224,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITH COMORBITY,DRG,212057.82,212057.82,16426.86,81178.51,NA,47274.95,60127.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48101.01,NA,NA,NA,NA,NA,NA
3934,225,CARDIAC DEFIB IMPLANT WITH CARDIAC CATH WITHOUT AMI/HF/SHOCK WITHOUT COMORBITY,DRG,62890.34,62890.34,12554.76,99503.61,NA,NA,NA,NA,NA,NA,46135.54,NA,NA,NA,48606.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56247.45,NA,NA,NA,62080.37,NA,NA
3934,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITH COMORBITY,DRG,290441.19,290441.19,14752.54,298770.6,NA,58075.8,NA,NA,NA,NA,54008.7,NA,NA,NA,NA,137146,NA,NA,NA,NA,NA,NA,NA,NA,NA,79614.81,NA,NA,NA,83500.98,54488.26,54488.26
3934,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATH WITHOUT COMORBITY,DRG,117012.8,117012.8,11718.27,111218.08,NA,43662.26,42759.37,NA,NA,NA,42556.47,NA,NA,NA,NA,62976.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,54005.71,NA,111218.08,NA,NA,NA,NA
3934,228,OTHER CARDIOTHORACIC PROCEDURES WITH COMORBITY,DRG,229536.95,229536.95,13867.85,214472.37,NA,51271.4,52461.49,NA,NA,NA,NA,NA,NA,NA,51331.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64382.31,NA,195084.3,NA,NA,NA,NA
